"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.00107,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-09",96.94575,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-10",96.87772,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-11",96.72697,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.2497,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.4892,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.85723,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.09563,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.79133,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.45859,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.08891,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.43619,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.52113,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.35125,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.2399,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.47121,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.67082,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.02213,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.59535,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.2656,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.1157,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.7326,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.8383,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.7164,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.5679,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.1955,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.6571,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.1665,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.589,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.59462,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.034,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.00008,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-05",95.41631,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-06",94.8687,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-07",94.35785,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-08",94.07233,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-09",93.85596,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-10",94.09923,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-11",94.74383,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2022-12",95.40968,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-01",95.96218,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.38502,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.69893,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-04",97.04382,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.36483,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.63979,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.76012,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.62622,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-09",97.39739,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-10",97.32279,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2023-11",97.39797,
