,diagnostic_sub_category,diagnostic_description,count_of_diagnostics_id,current_wait_band
2992,Non Obstetric Ultrasound,US Thyroid,5,8
2993,Non Obstetric Ultrasound,US Thyroid,4,9
2994,Non Obstetric Ultrasound,US Thyroid and parathyroid,4,1
2995,Non Obstetric Ultrasound,US Thyroid and parathyroid,3,2
2996,Non Obstetric Ultrasound,US Thyroid and parathyroid,5,3
2997,Non Obstetric Ultrasound,US Toes Lt,3,1
2998,Non Obstetric Ultrasound,US Toes Rt,6,2
2999,Non Obstetric Ultrasound,US Transplant kidney,6,1
3000,Non Obstetric Ultrasound,US Transplant kidney,6,3
3001,Non Obstetric Ultrasound,US Upper arm Lt,2,1
3002,Non Obstetric Ultrasound,US Upper arm Lt,5,2
3003,Non Obstetric Ultrasound,US Upper arm Lt,3,3
3004,Non Obstetric Ultrasound,US Upper arm Lt,6,5
3005,Non Obstetric Ultrasound,US Upper arm Rt,4,2
3006,Non Obstetric Ultrasound,US Upper limb Lt,1,1
3007,Non Obstetric Ultrasound,US Upper limb Lt,6,2
3008,Non Obstetric Ultrasound,US Upper limb Lt,6,4
3009,Non Obstetric Ultrasound,US Upper limb Rt,2,0
3010,Non Obstetric Ultrasound,US Upper limb Rt,6,2
3011,Non Obstetric Ultrasound,US Upper limb Rt,1,3
3012,Non Obstetric Ultrasound,US Upper limb Rt,3,5
3013,Non Obstetric Ultrasound,US Upper limb Rt,3,12
3014,Non Obstetric Ultrasound,US Urinary bladder,5,1
3015,Non Obstetric Ultrasound,US Urinary bladder,6,4
3016,Non Obstetric Ultrasound,US Urinary tract,28,1
3017,Non Obstetric Ultrasound,US Urinary tract,22,2
3018,Non Obstetric Ultrasound,US Urinary tract,5,3
3019,Non Obstetric Ultrasound,US Urinary tract,8,4
3020,Non Obstetric Ultrasound,US Urinary tract,6,5
3021,Non Obstetric Ultrasound,US Urinary tract,8,6
3022,Non Obstetric Ultrasound,US Urinary tract,4,9
3023,Non Obstetric Ultrasound,US Wrist Both,2,4
3024,Non Obstetric Ultrasound,US Wrist Both,9,6
3025,Non Obstetric Ultrasound,US Wrist Both,4,14
3026,Non Obstetric Ultrasound,US Wrist Lt,5,2
3027,Non Obstetric Ultrasound,US Wrist Lt,4,3
3028,Non Obstetric Ultrasound,US Wrist Lt,2,4
3029,Non Obstetric Ultrasound,US Wrist Lt,4,6
3030,Non Obstetric Ultrasound,US Wrist Lt,3,7
3031,Non Obstetric Ultrasound,US Wrist Lt,3,8
3032,Non Obstetric Ultrasound,US Wrist Rt,7,1
3033,Non Obstetric Ultrasound,US Wrist Rt,5,3
3034,Non Obstetric Ultrasound,US Wrist Rt,3,6
3035,Non Obstetric Ultrasound,US Wrist Rt,2,7
3036,Non Obstetric Ultrasound,US Wrist Rt,1,8
3037,Non Obstetric Ultrasound,US Wrist Rt,5,13
3038,Non Obstetric Ultrasound,US Wrist Rt,4,14
3039,Non Obstetric Ultrasound Breast,US Breast Both,3,0
3040,Non Obstetric Ultrasound Breast,US Breast Both,12,1
3041,Non Obstetric Ultrasound Breast,US Breast Both,12,2
3042,Non Obstetric Ultrasound Breast,US Breast Both,6,3
3043,Non Obstetric Ultrasound Breast,US Breast Both,10,4
3044,Non Obstetric Ultrasound Breast,US Breast Both,5,5
3045,Non Obstetric Ultrasound Breast,US Breast Both,12,6
3046,Non Obstetric Ultrasound Breast,US Breast Both,8,7
3047,Non Obstetric Ultrasound Breast,US Breast Both,4,8
3048,Non Obstetric Ultrasound Breast,US Breast Both,7,9
3049,Non Obstetric Ultrasound Breast,US Breast Both,6,10
3050,Non Obstetric Ultrasound Breast,US Breast Both,19,11
3051,Non Obstetric Ultrasound Breast,US Breast Both,12,12
3052,Non Obstetric Ultrasound Breast,US Breast Both,7,13
3053,Non Obstetric Ultrasound Breast,US Breast Both,12,14
3054,Non Obstetric Ultrasound Breast,US Breast Both,12,15
3055,Non Obstetric Ultrasound Breast,US Breast Both,4,16
3056,Non Obstetric Ultrasound Breast,US Breast Both,8,17
3057,Non Obstetric Ultrasound Breast,US Breast Both,1,18
3058,Non Obstetric Ultrasound Breast,US Breast Both,4,19
3059,Non Obstetric Ultrasound Breast,US Breast Lt,8,0
3060,Non Obstetric Ultrasound Breast,US Breast Lt,39,1
3061,Non Obstetric Ultrasound Breast,US Breast Lt,40,2
3062,Non Obstetric Ultrasound Breast,US Breast Lt,33,3
3063,Non Obstetric Ultrasound Breast,US Breast Lt,19,4
3064,Non Obstetric Ultrasound Breast,US Breast Lt,12,5
3065,Non Obstetric Ultrasound Breast,US Breast Lt,32,6
3066,Non Obstetric Ultrasound Breast,US Breast Lt,24,7
3067,Non Obstetric Ultrasound Breast,US Breast Lt,19,8
3068,Non Obstetric Ultrasound Breast,US Breast Lt,16,9
3069,Non Obstetric Ultrasound Breast,US Breast Lt,15,10
3070,Non Obstetric Ultrasound Breast,US Breast Lt,17,11
3071,Non Obstetric Ultrasound Breast,US Breast Lt,29,12
3072,Non Obstetric Ultrasound Breast,US Breast Lt,21,13
3073,Non Obstetric Ultrasound Breast,US Breast Lt,30,14
3074,Non Obstetric Ultrasound Breast,US Breast Lt,23,15
3075,Non Obstetric Ultrasound Breast,US Breast Lt,26,16
3076,Non Obstetric Ultrasound Breast,US Breast Lt,14,17
3077,Non Obstetric Ultrasound Breast,US Breast Lt,11,18
3078,Non Obstetric Ultrasound Breast,US Breast Lt,6,19
3079,Non Obstetric Ultrasound Breast,US Breast Rt,5,0
3080,Non Obstetric Ultrasound Breast,US Breast Rt,37,1
3081,Non Obstetric Ultrasound Breast,US Breast Rt,34,2
3082,Non Obstetric Ultrasound Breast,US Breast Rt,24,3
3083,Non Obstetric Ultrasound Breast,US Breast Rt,23,4
3084,Non Obstetric Ultrasound Breast,US Breast Rt,9,5
3085,Non Obstetric Ultrasound Breast,US Breast Rt,37,6
3086,Non Obstetric Ultrasound Breast,US Breast Rt,10,7
3087,Non Obstetric Ultrasound Breast,US Breast Rt,15,8
3088,Non Obstetric Ultrasound Breast,US Breast Rt,9,9
3089,Non Obstetric Ultrasound Breast,US Breast Rt,8,10
3090,Non Obstetric Ultrasound Breast,US Breast Rt,10,11
3091,Non Obstetric Ultrasound Breast,US Breast Rt,20,12
3092,Non Obstetric Ultrasound Breast,US Breast Rt,22,13
3093,Non Obstetric Ultrasound Breast,US Breast Rt,13,14
3094,Non Obstetric Ultrasound Breast,US Breast Rt,17,15
3095,Non Obstetric Ultrasound Breast,US Breast Rt,11,16
3096,Non Obstetric Ultrasound Breast,US Breast Rt,10,17
3097,Non Obstetric Ultrasound Breast,US Breast Rt,8,18
3098,Non Obstetric Ultrasound Breast,US Breast Rt,6,19
3099,Non Obstetric Ultrasound Breast,US Guided aspiration breast Lt,3,1
3100,Non Obstetric Ultrasound Breast,US Guided aspiration breast Lt,5,2
3101,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Lt,3,1
3102,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Lt,3,3
3103,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Lt,5,9
3104,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Rt,5,0
3105,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Rt,8,1
3106,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Rt,8,2
3107,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Rt,3,6
3108,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Rt,3,15
3109,Non Obstetric Ultrasound Breast,US Guided core biopsy breast Rt,5,19
3110,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Lt,13,1
3111,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Lt,3,2
3112,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Lt,5,3
3113,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Lt,1,6
3114,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Rt,7,1
3115,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Rt,8,2
3116,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Rt,7,3
3117,Non Obstetric Ultrasound Breast,US Guided guidewire Loc breast Rt,3,6
3118,Non Obstetric Ultrasound Breast,US Guided marker insertion breast Lt,7,1
3119,Non Obstetric Ultrasound Breast,US Guided marker insertion breast Lt,4,3
3120,Non Obstetric Ultrasound Breast,US Guided marker insertion breast Rt,4,1
3121,OGD, COLON+OGD,4,40
3122,OGD,COLON+OGD,10,0
3123,OGD,COLON+OGD,19,1
3124,OGD,COLON+OGD,30,2
3125,OGD,COLON+OGD,19,3
3126,OGD,COLON+OGD,2,4
3127,OGD,COLON+OGD,10,5
3128,OGD,COLON+OGD,8,6
3129,OGD,COLON+OGD,7,7
3130,OGD,COLON+OGD,13,8
3131,OGD,COLON+OGD,3,9
3132,OGD,COLON+OGD,1,10
3133,OGD,COLON+OGD,7,11
3134,OGD,COLON+OGD,7,12
3135,OGD,COLON+OGD,7,13
3136,OGD,COLON+OGD,7,14
3137,OGD,COLON+OGD,6,15
3138,OGD,COLON+OGD,6,16
3139,OGD,COLON+OGD,7,17
3140,OGD,COLON+OGD,9,18
3141,OGD,COLON+OGD,8,19
3142,OGD,COLON+OGD,6,20
3143,OGD,COLON+OGD,7,21
3144,OGD,COLON+OGD,9,22
3145,OGD,COLON+OGD,6,23
3146,OGD,COLON+OGD,6,24
3147,OGD,COLON+OGD,4,25
3148,OGD,COLON+OGD,10,26
3149,OGD,COLON+OGD,7,27
3150,OGD,COLON+OGD,3,28
3151,OGD,COLON+OGD,10,29
3152,OGD,COLON+OGD,11,30
3153,OGD,COLON+OGD,4,31
3154,OGD,COLON+OGD,3,32
3155,OGD,COLON+OGD,8,33
3156,OGD,COLON+OGD,6,34
3157,OGD,COLON+OGD,4,35
3158,OGD,COLON+OGD,2,36
3159,OGD,COLON+OGD,5,37
3160,OGD,COLON+OGD,2,38
3161,OGD,COLON+OGD,7,39
3162,OGD,COLON+OGD,10,40
3163,OGD,COLON+OGD,5,41
3164,OGD,COLON+OGD,4,42
3165,OGD,COLON+OGD,9,43
3166,OGD,COLON+OGD,10,44
3167,OGD,COLON+OGD,5,45
3168,OGD,COLON+OGD,5,46
3169,OGD,COLON+OGD,7,47
3170,OGD,COLON+OGD,10,48
3171,OGD,COLON+OGD,3,49
3172,OGD,COLON+OGD,5,50
3173,OGD,COLON+OGD,6,51
3174,OGD,COLON+OGD,9,52
3175,OGD,COLON+OGD,4,53
3176,OGD,COLON+OGD,9,54
3177,OGD,COLON+OGD,1,56
3178,OGD,COLON+OGD,8,58
3179,OGD,COLON+OGD,4,60
3180,OGD,COLON+OGD,2,62
3181,OGD,COLON+OGD,8,63
3182,OGD,COLON+OGD,6,64
3183,OGD,COLON+OGD,1,65
3184,OGD,COLON+OGD,3,66
3185,OGD,COLON+OGD,3,67
3186,OGD,COLON+OGD,3,73
3187,OGD,COLON+OGD,2,74
3188,OGD,COLON+OGD,6,78
3189,OGD,COLON+OGD,4,79
3190,OGD,COLON+OGD,3,81
3191,OGD,COLON+OGD,6,84
3192,OGD,COLON+OGD,6,85
3193,OGD,COLON+OGD,1,87
3194,OGD,COLON+OGD,5,88
3195,OGD,COLON+OGD,3,89
3196,OGD,COLON+OGD,3,90
3197,OGD,COLON+OGD,1,93
3198,OGD,COLON+OGD TBT,5,17
3199,OGD,COLON+OGD TBT,3,18
3200,OGD,COLON+OGD TBT,1,76
3201,OGD,COLON+OGD+/-VARICES,2,35
3202,OGD,COLON+OGD+BARRETTS,4,6
3203,OGD,COLON+OGD+VARICES,3,2
3204,OGD,OGD,3,0
3205,OGD,OGD,84,1
3206,OGD,OGD,87,2
3207,OGD,OGD,52,3
3208,OGD,OGD,31,4
3209,OGD,OGD,18,5
3210,OGD,OGD,71,6
3211,OGD,OGD,37,7
3212,OGD,OGD,47,8
3213,OGD,OGD,41,9
3214,OGD,OGD,39,10
3215,OGD,OGD,45,11
3216,OGD,OGD,45,12
3217,OGD,OGD,30,13
3218,OGD,OGD,44,14
3219,OGD,OGD,31,15
3220,OGD,OGD,32,16
3221,OGD,OGD,35,17
3222,OGD,OGD,30,18
3223,OGD,OGD,42,19
3224,OGD,OGD,39,20
3225,OGD,OGD,27,21
3226,OGD,OGD,39,22
3227,OGD,OGD,29,23
3228,OGD,OGD,56,24
3229,OGD,OGD,25,25
3230,OGD,OGD,39,26
3231,OGD,OGD,28,27
3232,OGD,OGD,39,28
3233,OGD,OGD,33,29
3234,OGD,OGD,28,30
3235,OGD,OGD,29,31
3236,OGD,OGD,22,32
3237,OGD,OGD,55,33
3238,OGD,OGD,40,34
3239,OGD,OGD,39,35
3240,OGD,OGD,31,36
3241,OGD,OGD,36,37
3242,OGD,OGD,23,38
3243,OGD,OGD,38,39
3244,OGD,OGD,30,40
3245,OGD,OGD,20,41
3246,OGD,OGD,33,42
3247,OGD,OGD,33,43
3248,OGD,OGD,28,44
3249,OGD,OGD,24,45
3250,OGD,OGD,34,46
3251,OGD,OGD,47,47
3252,OGD,OGD,28,48
3253,OGD,OGD,34,49
3254,OGD,OGD,39,50
3255,OGD,OGD,27,51
3256,OGD,OGD,24,52
3257,OGD,OGD,23,53
3258,OGD,OGD,20,54
3259,OGD,OGD,25,55
3260,OGD,OGD,13,56
3261,OGD,OGD,35,57
3262,OGD,OGD,18,58
3263,OGD,OGD,23,59
3264,OGD,OGD,33,60
3265,OGD,OGD,25,61
3266,OGD,OGD,22,62
3267,OGD,OGD,25,63
3268,OGD,OGD,22,64
3269,OGD,OGD,27,65
3270,OGD,OGD,16,66
3271,OGD,OGD,24,67
3272,OGD,OGD,37,68
3273,OGD,OGD,16,69
3274,OGD,OGD,14,70
3275,OGD,OGD,24,71
3276,OGD,OGD,11,72
3277,OGD,OGD,6,73
3278,OGD,OGD,15,74
3279,OGD,OGD,5,75
3280,OGD,OGD,8,76
3281,OGD,OGD,8,77
3282,OGD,OGD,11,78
3283,OGD,OGD,7,79
3284,OGD,OGD,10,80
3285,OGD,OGD,6,81
3286,OGD,OGD,9,82
3287,OGD,OGD,13,83
3288,OGD,OGD,7,84
3289,OGD,OGD,3,85
3290,OGD,OGD,2,86
3291,OGD,OGD,4,87
3292,OGD,OGD,5,88
3293,OGD,OGD,12,89
3294,OGD,OGD,7,90
3295,OGD,OGD,8,91
3296,OGD,OGD,6,92
3297,OGD,OGD,6,96
3298,OGD,OGD,3,102
3299,OGD,OGD,2,115
3300,OGD,OGD +NJ,3,2
3301,OGD,OGD TBT,2,2
3302,OGD,OGD TBT,9,17
3303,OGD,OGD TBT,4,18
3304,OGD,OGD TBT,3,31
3305,OGD,OGD TBT,2,32
3306,OGD,OGD TBT,3,35
3307,OGD,OGD TBT,2,40
3308,OGD,OGD TBT,1,45
3309,OGD,OGD TBT,7,48
3310,OGD,OGD TBT,1,53
3311,OGD,OGD TBT,3,57
3312,OGD,OGD TBT,7,60
3313,OGD,OGD TBT,4,64
3314,OGD,OGD TBT,3,72
3315,OGD,OGD+/- BANDING,4,20
3316,OGD,OGD+/-VARICES,6,19
3317,OGD,OGD+/-VARICES,1,29
3318,OGD,OGD+/-VARICES,3,30
3319,OGD,OGD+/-VARICES,3,38
3320,OGD,OGD+/-VARICES,3,43
3321,OGD,OGD+/-VARICES,5,46
3322,OGD,OGD+/-VARICES,5,49
3323,OGD,OGD+/-VARICES,2,57
3324,OGD,OGD+/-VARICES,1,67
3325,OGD,OGD+ACETIC ACID,3,17
3326,OGD,OGD+APC,1,8
3327,OGD,OGD+APC,2,35
3328,OGD,OGD+APC,3,36
3329,OGD,OGD+APC,1,45
3330,OGD,OGD+BANDING,5,6
3331,OGD,OGD+BANDING,5,10
3332,OGD,OGD+BANDING,2,13
3333,OGD,OGD+BANDING,4,15
3334,OGD,OGD+BANDING,1,18
3335,OGD,OGD+BANDING,5,19
3336,OGD,OGD+BANDING,3,23
3337,OGD,OGD+BANDING,6,26
3338,OGD,OGD+BANDING,6,35
3339,OGD,OGD+BANDING,3,38
3340,OGD,OGD+BANDING,3,39
3341,OGD,OGD+BANDING,2,42
3342,OGD,OGD+BANDING,3,43
3343,OGD,OGD+BANDING,3,48
3344,OGD,OGD+BARRETTS,4,1
3345,OGD,OGD+BARRETTS,2,2
3346,OGD,OGD+BARRETTS,2,6
3347,OGD,OGD+BARRETTS,1,10
3348,OGD,OGD+BARRETTS,1,11
3349,OGD,OGD+BARRETTS,4,14
3350,OGD,OGD+BARRETTS,4,15
3351,OGD,OGD+BARRETTS,2,20
3352,OGD,OGD+BARRETTS,4,23
3353,OGD,OGD+BARRETTS,3,29
3354,OGD,OGD+EMR,3,4
3355,OGD,OGD+EMR,4,6
3356,OGD,OGD+EMR,2,7
3357,OGD,OGD+NJ,4,1
3358,OGD,OGD+NJ,1,9
3359,OGD,OGD+SIDE VIEW,1,25
3360,OGD,OGD+SIDE VIEW,3,87
3361,OGD,OGD+SIDE VIEWER,1,2
3362,OGD,OGD+SIDEVIEW,6,3
3363,OGD,OGD+SIDEVIEW,4,52
3364,OGD,OGD+ULCER,6,8
3365,OGD,OGD+ULCER,1,18
3366,OGD,OGD+ULCER,4,23
3367,OGD,OGD+ULCER,1,29
3368,OGD,OGD+ULCER,5,31
3369,OGD,OGD+VARICES,2,1
3370,OGD,OGD+VARICES,5,2
3371,OGD,OGD+VARICES,8,3
3372,OGD,OGD+VARICES,6,6
3373,OGD,OGD+VARICES,5,9
3374,OGD,OGD+VARICES,4,54
3375,OGD,OGD+VARICES+BANDING,6,22
3376,OGD,OGD+VARICIES,1,11
3377,OGD,OGD-CST,4,6
3378,OGD,STREAM 2 OGD,4,95
3379,OGD,STREAM 3 COLON+OGD,4,38
3380,OGD,STREAM 3 COLON+OGD,5,81
3381,OGD,STREAM 3 COLON+OGD,3,82
3382,OGD,STREAM 3 COLON+OGD,1,88
3383,OGD,STREAM 3 COLON+OGD,2,90
3384,OGD,STREAM 3 OGD,5,66
3385,OGD,STREAM 3 OGD,3,69
3386,OGD,STREAM 3 OGD,5,74
3387,OGD,STREAM 3 OGD,6,75
3388,OGD,STREAM 3 OGD,7,76
3389,OGD,STREAM 3 OGD,6,77
3390,OGD,STREAM 3 OGD,5,78
3391,OGD,STREAM 3 OGD,5,79
3392,OGD,STREAM 3 OGD,5,80
3393,OGD,STREAM 3 OGD,6,81
3394,OGD,STREAM 3 OGD,6,82
3395,OGD,STREAM 3 OGD,12,83
3396,OGD,STREAM 3 OGD,2,86
3397,OGD,STREAM 3 OGD,6,87
3398,OGD,STREAM 3 OGD,2,88
3399,OGD,STREAM 3 OGD,3,90
3400,OGD,STREAM 3 OGD+/-VARICES,5,82
3401,OGD,STREAM 3 OGD+/-VARICES,2,90
3402,OGD,STREAM 4 COLON+OGD+/-VARICES,4,85
3403,OGD,STREAM 4 OGD,5,88
3404,OGD,STREAM 4 OGD+/-VARICES,6,88
3405,OGD,STREAM 4 OGD+/-VARICES,5,89
3406,OGD,TBT OGD,6,3
3407,Paed Audiology,Hearing assessment,5,2
3408,Paed Audiology,Hearing assessment,18,3
3409,Paed Audiology,Hearing assessment,16,4
3410,Paed Audiology,Hearing assessment,16,5
3411,Paed Audiology,Hearing assessment,43,6
3412,Paed Audiology,Hearing assessment,27,7
3413,Paed Audiology,Hearing assessment,22,8
3414,Paed Audiology,Hearing assessment,24,9
3415,Paed Audiology,Hearing assessment,22,10
3416,Paed Audiology,Hearing assessment,29,11
3417,Paed Audiology,Hearing assessment,29,12
3418,Paed Audiology,Hearing assessment,32,13
3419,Paed Audiology,Hearing assessment,28,14
3420,Paed Audiology,Hearing assessment,29,15
3421,Paed Audiology,Hearing assessment,24,16
3422,Paed Audiology,Hearing assessment,33,17
3423,Paed Audiology,Hearing assessment,25,18
3424,Paed Audiology,Hearing assessment,18,19
3425,Paed Audiology,Hearing assessment,17,20
3426,Paed Audiology,Hearing assessment,17,21
3427,Paed Audiology,Hearing assessment,12,22
3428,Paed Audiology,Hearing assessment,21,23
3429,Paed Audiology,Hearing assessment,10,24
3430,Paed Audiology,Hearing assessment,1,25
3431,Paediatric Gastroenterology,COLON+OGD,2,1
3432,Paediatric Gastroenterology,COLON+OGD,6,2
3433,Paediatric Gastroenterology,COLON+OGD,6,6
3434,Paediatric Gastroenterology,OGD,3,1
3435,Paediatric Gastroenterology,OGD,3,2
3436,Paediatric Gastroenterology,OGD,3,3
3437,Paediatric Gastroenterology,OGD,4,4
3438,Paediatric Gastroenterology,OGD,5,6
3439,Paediatric Gastroenterology,OGD,2,10
3440,Sleep Studies,Sleep Studies,66,1
3441,Sleep Studies,Sleep Studies,82,2
3442,Sleep Studies,Sleep Studies,84,3
3443,Sleep Studies,Sleep Studies,57,4
3444,Sleep Studies,Sleep Studies,38,5
3445,Sleep Studies,Sleep Studies,71,6
3446,Sleep Studies,Sleep Studies,15,7
3447,Sleep Studies,Sleep Studies,1,9
3448,Sleep Studies,Sleep Studies,1,10
3449,Urodynamics Gynae,Urodynamics,16,1
3450,Urodynamics Gynae,Urodynamics,14,2
3451,Urodynamics Gynae,Urodynamics,14,3
3452,Urodynamics Gynae,Urodynamics,12,4
3453,Urodynamics Gynae,Urodynamics,10,6
3454,Urodynamics Gynae,Urodynamics,4,14
3455,Urodynamics Gynae,Urodynamics,5,18
3456,Urodynamics Gynae,Urodynamics,2,65
